Date,Open,High,Low,Close,Adj Close,Volume
"Mar 27, 2017",3122.05,3133.76,3112.39,3126.88,3126.88,186868600
"Mar 24, 2017",3129.18,3148.89,3124.47,3142.9,3142.9,224468900
"Mar 23, 2017",3125.18,3131.23,3117.63,3126.93,3126.93,180643400
"Mar 22, 2017",3128.26,3131.92,3114.33,3118.19,3118.19,224670400
"Mar 21, 2017",3170.48,3172.63,3156.77,3158.57,3158.57,147430600
"Mar 20, 2017",3162.21,3172.74,3147.89,3165.7,3165.7,205274700
"Mar 17, 2017",3168.92,3177.9,3164.45,3169.38,3169.38,378067400
"Mar 16, 2017",3155.32,3168.26,3150.16,3163.52,3163.52,294646700
"Mar 15, 2017",3133.41,3142.5,3116.34,3137.43,3137.43,235505100
"Mar 14, 2017",3147.94,3152.13,3135.02,3143.4,3143.4,223956500
"Mar 13, 2017",3139.04,3150.83,3132.23,3147.15,3147.15,200765700
"Mar 10, 2017",3114.75,3146.38,3106.98,3133.35,3133.35,246015000
"Mar 09, 2017",3135.71,3137.19,3114.67,3118.84,3118.84,204384200
"Mar 08, 2017",3128.45,3150.84,3127.19,3145.29,3145.29,265028400
"Mar 07, 2017",3121.18,3131.65,3120.21,3130.44,3130.44,253276600
"Mar 06, 2017",3121.96,3128.77,3109.89,3121.51,3121.51,205116400
"Mar 03, 2017",3121.2,3125.1,3104.33,3122.34,3122.34,250829800
"Mar 02, 2017",3147.97,3158.26,3123.33,3136.48,3136.48,335457000
"Mar 01, 2017",3106.3,3129.69,3104.59,3122.77,3122.77,252132000
"Feb 28, 2017",3095.48,3106.48,3089.91,3096.61,3096.61,371752300
"Feb 27, 2017",3101.18,3113.63,3094.9,3108.62,3108.62,235765000
"Feb 24, 2017",3136.24,3138.97,3110.9,3117.03,3117.03,236517000
"Feb 23, 2017",3119.81,3137.57,3114.79,3137.57,3137.57,379531900
"Feb 22, 2017",3104.12,3123.79,3101.25,3122.2,3122.2,308219500
"Feb 21, 2017",3100.93,3101.18,3086.57,3094.19,3094.19,240054000
"Feb 20, 2017",3106.81,3109.18,3092.82,3096.69,3096.69,208265200
"Feb 17, 2017",3099.2,3114.7,3099.2,3107.65,3107.65,268111900
"Feb 16, 2017",3088.84,3096.74,3079.11,3096.69,3096.69,297011000
"Feb 15, 2017",3081.3,3093.21,3077.64,3088.48,3088.48,355252600
"Feb 14, 2017",3093.91,3097.21,3064.59,3072.47,3072.47,238576100
"Feb 13, 2017",3107.64,3118.3,3105.58,3111.63,3111.63,283254300
"Feb 10, 2017",3090.56,3104.3,3088.72,3100.39,3100.39,339784100
"Feb 09, 2017",3067.14,3091.28,3067.14,3079.96,3079.96,256132900
"Feb 08, 2017",3069.2,3072.9,3055.8,3066.53,3066.53,-
"Feb 07, 2017",3053.05,3076.52,3052.3,3071.64,3071.64,-
"Feb 06, 2017",3047.69,3062.9,3040.66,3056.91,3056.91,-
"Feb 03, 2017",3047.08,3048.12,3030.65,3041.94,3041.94,-
"Feb 02, 2017",3063.95,3068.48,3036.76,3044.08,3044.08,-
"Feb 01, 2017",3045.94,3073.37,3041.47,3067.49,3067.49,-
"Jan 31, 2017",3053.7,3056.32,3031.18,3046.8,3046.8,-
"Jan 27, 2017",3064.55,3065.13,3054.64,3064.85,3064.85,-
"Jan 26, 2017",3049.86,3058.98,3044.78,3051.78,3051.78,-
"Jan 25, 2017",3057.98,3061.92,3033.25,3039.94,3039.94,-
"Jan 24, 2017",3024.67,3043.98,3022.53,3041.95,3041.95,-
"Jan 23, 2017",3010.86,3026.92,3008.02,3025.48,3025.48,-
"Jan 20, 2017",3006.44,3016.45,3003.8,3011.08,3011.08,-
"Jan 19, 2017",3004.29,3011.41,2995.15,3008.22,3008.22,-
"Jan 18, 2017",3000.8,3008.26,2988.07,3000.22,3000.22,-
"Jan 17, 2017",3009.92,3012.77,3000.86,3012.77,3012.77,-
"Jan 16, 2017",3024.61,3027.46,2999.53,3013.12,3013.12,-
"Jan 13, 2017",3001.06,3025.84,2999.01,3025.07,3025.07,-
"Jan 12, 2017",3010.71,3022.22,2991.41,2993,2993,-
"Jan 11, 2017",3009.73,3018.9,2995.43,3000.94,3000.94,-
"Jan 10, 2017",2972.93,3006.02,2971.37,3006.02,3006.02,-
"Jan 09, 2017",2962.13,2986.49,2961.97,2981.54,2981.54,-
"Jan 06, 2017",2964.82,2970.79,2954.86,2962.63,2962.63,-
"Jan 05, 2017",2941.47,2968.15,2936.52,2954.14,2954.14,-
"Jan 04, 2017",2897.18,2932.35,2897.18,2921.31,2921.31,-
"Jan 03, 2017",2887,2899.67,2869.66,2898.97,2898.97,-
"Dec 30, 2016",2898.26,2903.35,2880.76,2880.76,2880.76,-
"Dec 29, 2016",2885.16,2891.22,2878.18,2889.15,2889.15,-
"Dec 28, 2016",2885.68,2900.42,2884.55,2898.3,2898.3,-
"Dec 27, 2016",2861.6,2887.58,2857.91,2885.76,2885.76,-
"Dec 23, 2016",2869.45,2877.88,2866.17,2871.05,2871.05,-
"Dec 22, 2016",2899.65,2902.8,2874.18,2882.04,2882.04,-
"Dec 21, 2016",2912.38,2924.42,2901.7,2901.7,2901.7,-
"Dec 20, 2016",2917.11,2925.28,2903.47,2911.31,2911.31,-
"Dec 19, 2016",2930.01,2931.68,2910.53,2913.08,2913.08,-
"Dec 16, 2016",2934.29,2942.48,2930.32,2937.86,2937.86,-
"Dec 15, 2016",2938.15,2943.79,2921.99,2930.77,2930.77,-
"Dec 14, 2016",2963.28,2969.01,2952.75,2954.06,2954.06,-
"Dec 13, 2016",2952.84,2956.98,2939.56,2955.23,2955.23,-
"Dec 12, 2016",2960.12,2965.37,2937.15,2952.19,2952.19,-
"Dec 09, 2016",2957.53,2964.98,2949.87,2956.13,2956.13,-
"Dec 08, 2016",2965.33,2980.77,2956.03,2958.86,2958.86,-
"Dec 07, 2016",2957.42,2961.4,2948.49,2959.84,2959.84,-
"Dec 06, 2016",2943.3,2955.17,2941.62,2949.12,2949.12,-
"Dec 05, 2016",2918.89,2943.26,2914.68,2943.05,2943.05,-
"Dec 02, 2016",2930.34,2933.33,2914.89,2919.37,2919.37,-
"Dec 01, 2016",2913.65,2928.58,2912.23,2928.58,2928.58,-
"Nov 30, 2016",2915.42,2915.42,2894.99,2905.17,2905.17,-
"Nov 29, 2016",2881.78,2882.11,2867.87,2879.14,2879.14,-
"Nov 28, 2016",2864.11,2889.85,2862.15,2874.65,2874.65,-
"Nov 25, 2016",2845.47,2870.39,2844.35,2859.33,2859.33,-
"Nov 24, 2016",2834.4,2852.34,2813.78,2843.72,2843.72,-
"Nov 23, 2016",2834.11,2841.39,2828.55,2839.69,2839.69,-
"Nov 22, 2016",2835.91,2839.95,2822.2,2822.2,2822.2,-
"Nov 21, 2016",2836.9,2839.6,2816.67,2816.67,2816.67,-
"Nov 18, 2016",2817.45,2840.46,2814.11,2838.65,2838.65,-
"Nov 17, 2016",2797.93,2818.91,2795.47,2813.48,2813.48,-
"Nov 16, 2016",2803.63,2819.4,2793.64,2793.99,2793.99,-
"Nov 15, 2016",2778.73,2808.21,2778.07,2797.55,2797.55,-
"Nov 14, 2016",2807.34,2809.63,2780.96,2787.27,2787.27,-
"Nov 11, 2016",2822.12,2836.35,2803.85,2814.6,2814.6,-
"Nov 10, 2016",2822.87,2839.97,2819.9,2834.09,2834.09,-
"Nov 09, 2016",2837,2838.26,2760.97,2789.88,2789.88,-
"Nov 08, 2016",2813.91,2825.19,2798.99,2820.24,2820.24,-
"Nov 07, 2016",2800.53,2815.43,2793.45,2800.95,2800.95,-
"Nov 04, 2016",2797.63,2799.57,2784.26,2788.8,2788.8,-
"Nov 03, 2016",2801.6,2807.61,2789.56,2802.08,2802.08,-
"Nov 02, 2016",2799.13,2813.1,2796.71,2807.14,2807.14,-
"Nov 01, 2016",2814.08,2832.37,2811.68,2813.69,2813.69,-
"Oct 31, 2016",2795.13,2821.67,2794.85,2813.87,2813.87,-
"Oct 28, 2016",2823.71,2825.64,2806.31,2816.26,2816.26,-
"Oct 27, 2016",2831.14,2836.96,2820.82,2828.94,2828.94,-
"Oct 26, 2016",2845.53,2846.69,2825.07,2828.57,2828.57,-
"Oct 25, 2016",2854.36,2860.74,2851.26,2854.05,2854.05,-
"Oct 24, 2016",2842.46,2857.26,2834.07,2856.68,2856.68,-
"Oct 21, 2016",2842.46,2842.79,2818.87,2831.06,2831.06,-
"Oct 20, 2016",2853.82,2856.65,2834.85,2842.62,2842.62,-
"Oct 19, 2016",2830.07,2844.62,2824.8,2844.62,2844.62,-
"Oct 18, 2016",2815.73,2830.71,2814.91,2830.63,2830.63,-
"Oct 17, 2016",2811.42,2817.07,2793.55,2817.07,2817.07,-
"Oct 14, 2016",2805.05,2817.26,2803.82,2815.24,2815.24,-
"Oct 13, 2016",2805.17,2808.67,2783.33,2805.48,2805.48,-
"Oct 12, 2016",2841.04,2844.85,2813.71,2813.71,2813.71,-
"Oct 11, 2016",2872.79,2876.88,2849.12,2856.13,2856.13,-
"Oct 10, 2016",2869.85,2874.55,2863.33,2870.24,2870.24,-
"Oct 07, 2016",2890.69,2891.53,2867.53,2875.24,2875.24,-
"Oct 06, 2016",2896.55,2901.73,2883.91,2885.22,2885.22,-
"Oct 05, 2016",2871.49,2891.24,2870.45,2881.79,2881.79,-
"Oct 04, 2016",2871.17,2885.15,2870.66,2884.64,2884.64,-
"Oct 03, 2016",2879.85,2888.33,2861.95,2870.84,2870.84,-
"Sep 30, 2016",2859.7,2869.47,2847.3,2869.47,2869.47,-
"Sep 29, 2016",2870.09,2885.71,2868.08,2885.71,2885.71,-
"Sep 28, 2016",2863.38,2866.22,2849.82,2858.01,2858.01,-
"Sep 27, 2016",2833.04,2865.7,2831.87,2860.23,2860.23,-
"Sep 26, 2016",2851.74,2857,2840.65,2849.94,2849.94,-
"Sep 23, 2016",2853.65,2860.88,2826.6,2856.95,2856.95,-
"Sep 22, 2016",2876.35,2876.35,2836.5,2846.06,2846.06,-
"Sep 21, 2016",2845.28,2859.43,2837.48,2850.74,2850.74,-
"Sep 20, 2016",2844.32,2854.69,2840.95,2854.69,2854.69,-
"Sep 19, 2016",2830.67,2852.14,2824.88,2852.14,2852.14,-
"Sep 16, 2016",2810.43,2832.04,2810.43,2827.45,2827.45,-
"Sep 15, 2016",2798.43,2809.55,2791.38,2805.52,2805.52,-
"Sep 14, 2016",2819.34,2822.39,2800.07,2809.35,2809.35,-
"Sep 13, 2016",2829.41,2847.5,2815.48,2818.38,2818.38,-
"Sep 09, 2016",2878.3,2880.17,2863.47,2873.33,2873.33,-
"Sep 08, 2016",2894.38,2898.04,2878.56,2894.48,2894.48,-
"Sep 07, 2016",2899.02,2911.84,2887.06,2893.65,2893.65,-
"Sep 06, 2016",2856.47,2905.84,2854.4,2896.55,2896.55,-
"Sep 05, 2016",2828.49,2853.15,2827.31,2851.74,2851.74,-
"Sep 02, 2016",2807.43,2820.03,2795.24,2803.92,2803.92,-
"Sep 01, 2016",2821.93,2836.23,2809.52,2816.47,2816.47,-
"Aug 31, 2016",2822.68,2833.42,2816.64,2820.59,2820.59,-
"Aug 30, 2016",2846.18,2846.38,2823.91,2828.39,2828.39,-
"Aug 29, 2016",2844.21,2853.07,2828.82,2829.43,2829.43,-
"Aug 26, 2016",2876.58,2878.1,2854.13,2857.65,2857.65,-
"Aug 25, 2016",2868.64,2879.58,2865.92,2876.93,2876.93,-
"Aug 24, 2016",2845.3,2870.72,2843.12,2869.57,2869.57,-
"Aug 23, 2016",2841.6,2850.43,2834.87,2850.43,2850.43,-
"Aug 22, 2016",2843.76,2847.43,2831.15,2841.19,2841.19,-
"Aug 19, 2016",2848.44,2849,2835.56,2844.02,2844.02,-
"Aug 18, 2016",2840.09,2849.54,2830.1,2836.98,2836.98,-
"Aug 17, 2016",2855.57,2859.77,2841.46,2843.35,2843.35,-
"Aug 16, 2016",2879.12,2880.71,2858.8,2858.8,2858.8,-
"Aug 15, 2016",2857.72,2874.32,2855.82,2867.21,2867.21,-
"Aug 12, 2016",2881.34,2883.16,2856.94,2867.4,2867.4,-
"Aug 11, 2016",2858.6,2880.7,2853.29,2869.82,2869.82,-
"Aug 10, 2016",2876.4,2893.34,2869.25,2875.57,2875.57,-
"Aug 08, 2016",2850.86,2884.84,2849.07,2870.78,2870.78,-
"Aug 05, 2016",2837.65,2839.36,2821.61,2828.17,2828.17,-
"Aug 04, 2016",2839.11,2844.13,2826.35,2831.96,2831.96,-
"Aug 03, 2016",2828.52,2839.43,2810.88,2827.58,2827.58,-
"Aug 02, 2016",2869.94,2879.67,2847.98,2856.67,2856.67,-
"Aug 01, 2016",2875.59,2898.27,2874.38,2892.52,2892.52,-
"Jul 29, 2016",2887.35,2896.19,2865.66,2868.69,2868.69,-
"Jul 28, 2016",2928.58,2928.85,2911.09,2918.62,2918.62,-
"Jul 27, 2016",2935.58,2941.76,2924.85,2941.49,2941.49,-
"Jul 26, 2016",2917.17,2934.02,2902.26,2933.44,2933.44,-
"Jul 25, 2016",2951.34,2955.96,2929.85,2929.85,2929.85,-
"Jul 22, 2016",2925.64,2945.35,2925.05,2945.35,2945.35,-
"Jul 21, 2016",2946.37,2958.9,2936.46,2940.48,2940.48,-
"Jul 20, 2016",2934.73,2953.13,2917.14,2945.74,2945.74,-
"Jul 19, 2016",2927.51,2931.44,2902.41,2919.54,2919.54,-
"Jul 18, 2016",2930.64,2941.15,2923.75,2928.76,2928.76,-
"Jul 15, 2016",2932.35,2939.03,2915.15,2925.35,2925.35,-
"Jul 14, 2016",2910.85,2913.65,2903.17,2906.92,2906.92,-
"Jul 13, 2016",2914.79,2917.42,2899.92,2910.65,2910.65,-
"Jul 12, 2016",2882.95,2901.82,2878.1,2901.82,2901.82,-
"Jul 11, 2016",2882.28,2884.58,2868.8,2876.14,2876.14,-
"Jul 08, 2016",2859.47,2862.23,2830,2847.04,2847.04,-
"Jul 07, 2016",2859.81,2867.23,2854.21,2862.17,2862.17,-
"Jul 05, 2016",2870.84,2873.67,2854.16,2864.67,2864.67,-
"Jul 04, 2016",2855.36,2874.9,2842.32,2870.56,2870.56,-
"Jul 01, 2016",2848.45,2850.18,2832.55,2846.37,2846.37,-
"Jun 30, 2016",2880.72,2880.72,2831.72,2840.93,2840.93,-
"Jun 29, 2016",2769.06,2801.48,2767.44,2792.73,2792.73,-
"Jun 28, 2016",2705.07,2766.57,2703.48,2756.53,2756.53,-
"Jun 27, 2016",2722.16,2750.27,2709.56,2729.85,2729.85,-
"Jun 24, 2016",2807.71,2807.71,2715.76,2735.39,2735.39,-
"Jun 23, 2016",2806.84,2810.44,2793.85,2793.85,2793.85,-
"Jun 22, 2016",2797.33,2815.22,2786.13,2786.13,2786.13,-
"Jun 21, 2016",2801.74,2809.2,2788.64,2789.45,2789.45,-
"Jun 20, 2016",2785.16,2802.25,2782.72,2800.87,2800.87,-
"Jun 17, 2016",2770.63,2774.35,2748.65,2763.42,2763.42,-
"Jun 16, 2016",2768.95,2770.99,2744.31,2751.56,2751.56,-
"Jun 15, 2016",2760.8,2779.28,2759.02,2774.25,2774.25,-
"Jun 14, 2016",2770.96,2789.06,2763.53,2768.33,2768.33,-
"Jun 13, 2016",2786.35,2793.3,2771.86,2785.43,2785.43,-
"Jun 10, 2016",2850.05,2851.53,2812.5,2822.97,2822.97,-
"Jun 09, 2016",2871.79,2881.92,2843.8,2843.8,2843.8,-
"Jun 08, 2016",2857.46,2867.1,2846.5,2862.38,2862.38,-
"Jun 07, 2016",2844.8,2853.64,2840.12,2848.09,2848.09,-
"Jun 06, 2016",2819.07,2833.79,2816.89,2831.28,2831.28,-
"Jun 03, 2016",2808.51,2816.26,2803.53,2809.23,2809.23,-
"Jun 02, 2016",2789.15,2806.1,2787.87,2795.09,2795.09,-
"Jun 01, 2016",2787.99,2796.49,2778.65,2790.54,2790.54,-
"May 31, 2016",2829.33,2834.04,2791.06,2791.06,2791.06,-
"May 30, 2016",2796.15,2807.66,2786.95,2796.75,2796.75,-
"May 27, 2016",2782.04,2805.63,2778.22,2802.51,2802.51,-
"May 26, 2016",2783.85,2791.46,2772.23,2773.31,2773.31,-
"May 25, 2016",2786.18,2790.3,2766.66,2766.66,2766.66,-
"May 24, 2016",2760.74,2766.23,2742.65,2750.23,2750.23,-
"May 23, 2016",2761.79,2775.37,2740.82,2766.93,2766.93,-
"May 20, 2016",2744.38,2768.65,2738.03,2763.82,2763.82,-
"May 19, 2016",2771.22,2775.45,2731.48,2740.11,2740.11,-
"May 18, 2016",2764.11,2791.18,2759.5,2777.11,2777.11,-
"May 17, 2016",2744.26,2788.65,2744.08,2781.11,2781.11,-
"May 16, 2016",2726.31,2741.84,2721.7,2736.06,2736.06,-
"May 13, 2016",2735.69,2738.61,2713.47,2734.91,2734.91,-
"May 12, 2016",2729.14,2747.53,2723.92,2745.39,2745.39,-
"May 11, 2016",2758.98,2763.45,2720.77,2732.87,2732.87,-
"May 10, 2016",2746.47,2763.29,2736.18,2741.15,2741.15,-
"May 09, 2016",2745.36,2766.06,2734.31,2766.06,2766.06,-
"May 06, 2016",2747.06,2752.18,2722.6,2730.8,2730.8,-
"May 05, 2016",2754.64,2773.43,2749.84,2767.81,2767.81,-
"May 04, 2016",2786.35,2795.65,2761.93,2773.07,2773.07,-
"May 03, 2016",2842.86,2848.9,2806.32,2811.2,2811.2,-
"Apr 29, 2016",2860.07,2860.07,2834.51,2838.52,2838.52,-
"Apr 28, 2016",2892.85,2900.25,2857.16,2862.3,2862.3,-
"Apr 27, 2016",2890.41,2892.27,2869.77,2874.72,2874.72,-
"Apr 26, 2016",2888.38,2899.79,2873.52,2894.66,2894.66,-
"Apr 25, 2016",2930.61,2933.26,2886.25,2900.28,2900.28,-
"Apr 22, 2016",2936.58,2946.11,2930.06,2940.43,2940.43,-
"Apr 21, 2016",2952.13,2964.1,2941.7,2960.78,2960.78,-
"Apr 20, 2016",2955.07,2959.59,2929.71,2949.95,2949.95,-
"Apr 19, 2016",2930.42,2954.21,2928.7,2951.81,2951.81,-
"Apr 18, 2016",2901.4,2917.75,2892.74,2917.75,2917.75,-
"Apr 15, 2016",2917.35,2925.86,2905.06,2923.94,2923.94,-
"Apr 14, 2016",2910.13,2924.24,2909.04,2913.93,2913.93,-
"Apr 13, 2016",2838.18,2890.41,2835.85,2890.41,2890.41,-
"Apr 12, 2016",2810.73,2815.89,2802.65,2814.65,2814.65,-
"Apr 11, 2016",2797.36,2817.56,2794.15,2809.24,2809.24,-
"Apr 08, 2016",2789.59,2809.21,2783.42,2808.32,2808.32,-
"Apr 07, 2016",2817.8,2835.32,2809.56,2813.59,2813.59,-
"Apr 06, 2016",2798.92,2817.42,2788.8,2811.25,2811.25,-
"Apr 05, 2016",2810.54,2814.5,2783.73,2800.92,2800.92,-
"Apr 04, 2016",2826.42,2846.09,2817.51,2835.35,2835.35,158708700
"Apr 01, 2016",2820.66,2834.62,2807.87,2818.49,2818.49,-
"Mar 31, 2016",2832.63,2855.45,2831.11,2840.9,2840.9,-
"Mar 30, 2016",2839.66,2874.26,2836.93,2872.78,2872.78,-
"Mar 29, 2016",2836.42,2836.85,2816.52,2819.08,2819.08,-
"Mar 28, 2016",2851.39,2855.12,2821.26,2830.29,2830.29,-
"Mar 24, 2016",2875.19,2875.33,2840.24,2847.39,2847.39,-
"Mar 23, 2016",2888.67,2895.97,2874.15,2881.98,2881.98,-
"Mar 22, 2016",2884.84,2901.34,2868.95,2880.65,2880.65,-
"Mar 21, 2016",2905.49,2906.26,2867.01,2880.69,2880.69,-
"Mar 18, 2016",2888.75,2906.8,2886.35,2906.8,2906.8,-
"Mar 17, 2016",2872.13,2884.4,2865.81,2880.17,2880.17,-
"Mar 16, 2016",2845.09,2854.87,2833.08,2844.21,2844.21,-
"Mar 15, 2016",2851.92,2857.3,2828.68,2839.44,2839.44,-
"Mar 14, 2016",2849.41,2867.2,2841.51,2847.06,2847.06,-
"Mar 11, 2016",2807.94,2830.47,2789.63,2828.86,2828.86,-
"Mar 10, 2016",2828.14,2829.07,2798.7,2809.12,2809.12,-
"Mar 09, 2016",2783.64,2813.64,2770.26,2810.43,2810.43,-
"Mar 08, 2016",2821.99,2826.75,2773.19,2778.77,2778.77,-
"Mar 07, 2016",2843.66,2850.52,2809.72,2823.51,2823.51,-
"Mar 04, 2016",2792.96,2837,2791.82,2837,2837,-
"Mar 03, 2016",2735.42,2787.62,2735.42,2787.62,2787.62,-
"Mar 02, 2016",2718.27,2738.57,2713.14,2726.96,2726.96,-
"Mar 01, 2016",2666.71,2682.39,2654.98,2682.39,2682.39,-
"Feb 29, 2016",2666.07,2667.83,2638.75,2666.51,2666.51,-
"Feb 26, 2016",2626.63,2653.74,2618.36,2649.38,2649.38,-
"Feb 25, 2016",2639.98,2642.86,2588.83,2603.4,2603.4,-
"Feb 24, 2016",2654.65,2661.58,2614.49,2619.96,2619.96,-
"Feb 23, 2016",2680.04,2684.79,2665.06,2672.07,2672.07,-
"Feb 22, 2016",2653.79,2669.38,2652.92,2660.65,2660.65,-
"Feb 19, 2016",2660.62,2661.44,2642.84,2656.87,2656.87,-
"Feb 18, 2016",2646.68,2668.22,2643.09,2657.57,2657.57,-
"Feb 17, 2016",2652.55,2654.91,2607.15,2613.79,2613.79,-
"Feb 16, 2016",2602.83,2656.33,2585.53,2644.58,2644.58,-
"Feb 15, 2016",2565.95,2613.44,2561.44,2607.9,2607.9,-
"Feb 12, 2016",2536.55,2555.53,2531.79,2539.95,2539.95,-
"Feb 11, 2016",2556.52,2572.01,2537.11,2538.28,2538.28,-
"Feb 10, 2016",2559.64,2582.87,2538.79,2582.1,2582.1,-
"Feb 05, 2016",2569.08,2623.21,2568.38,2623.21,2623.21,-
"Feb 04, 2016",2561.91,2579.18,2554.08,2558.49,2558.49,-
"Feb 03, 2016",2551.23,2558.66,2528.44,2550.74,2550.74,-
"Feb 02, 2016",2587.23,2602.36,2578.27,2579.23,2579.23,-
"Feb 01, 2016",2637.05,2644.68,2597.06,2602.41,2602.41,-
"Jan 29, 2016",2569.76,2629.11,2553.78,2629.11,2629.11,-
"Jan 28, 2016",2541.57,2563.82,2540.71,2562.45,2562.45,-
"Jan 27, 2016",2579.14,2584.06,2546.18,2546.18,2546.18,-
"Jan 26, 2016",2565.81,2576.76,2539.74,2545.61,2545.61,-
"Jan 25, 2016",2601.84,2622.33,2580.36,2582.64,2582.64,-
"Jan 22, 2016",2578.99,2595.01,2549.44,2577.09,2577.09,-
"Jan 21, 2016",2581.11,2601.56,2529.01,2532.7,2532.7,-
"Jan 20, 2016",2612.53,2616.36,2557.84,2559.77,2559.77,-
"Jan 19, 2016",2585.99,2638.47,2582.31,2638.47,2638.47,-
"Jan 18, 2016",2593.6,2604.4,2578.09,2593,2593,-
"Jan 15, 2016",2656.87,2663.34,2626.81,2630.76,2630.76,-
"Jan 14, 2016",2655.05,2663.51,2642.01,2644.57,2644.57,-
"Jan 13, 2016",2712.69,2717.36,2670.4,2696.5,2696.5,-
"Jan 12, 2016",2709.57,2721.47,2687.91,2691.78,2691.78,-
"Jan 11, 2016",2725.1,2726.56,2690.26,2708.85,2708.85,-
"Jan 08, 2016",2710.33,2760.89,2697.94,2751.23,2751.23,-
"Jan 07, 2016",2797.18,2797.59,2726.92,2729.91,2729.91,-
"Jan 06, 2016",2838.56,2844.06,2800.78,2804.27,2804.27,-
"Jan 05, 2016",2836.8,2846.27,2820.42,2834.23,2834.23,-
"Jan 04, 2016",2889.23,2890.21,2824.94,2835.97,2835.97,-
"Dec 31, 2015",2893.19,2893.32,2879.25,2882.73,2882.73,-
"Dec 30, 2015",2894.31,2897.47,2868.81,2885.51,2885.51,-
"Dec 29, 2015",2880.91,2890.85,2877.22,2888.22,2888.22,-
"Dec 28, 2015",2883.8,2889.14,2869.69,2875.32,2875.32,-
"Dec 24, 2015",2872.33,2885.3,2870.02,2877.62,2877.62,-
"Dec 23, 2015",2859.14,2872,2858.66,2863.65,2863.65,-
"Dec 22, 2015",2852.19,2857.12,2846.42,2852.97,2852.97,-
"Dec 21, 2015",2830.92,2850.18,2827.75,2845.55,2845.55,-
"Dec 18, 2015",2832.44,2857.39,2831.1,2852.84,2852.84,-
"Dec 17, 2015",2843.7,2868.87,2833.57,2861.18,2861.18,-
"Dec 16, 2015",2833.15,2846.44,2823.64,2840.92,2840.92,-
"Dec 15, 2015",2808.63,2833.92,2800.71,2815.52,2815.52,-
"Dec 14, 2015",2819.78,2821.67,2793.39,2815.04,2815.04,-
"Dec 11, 2015",2850.71,2856.95,2833.93,2834.63,2834.63,-
"Dec 10, 2015",2858.82,2862.1,2841.74,2848.46,2848.46,-
"Dec 09, 2015",2870.64,2874.2,2860.02,2861.19,2861.19,-
"Dec 08, 2015",2885.39,2886.37,2865.64,2876.03,2876.03,-
"Dec 07, 2015",2896.87,2911.44,2895.77,2900.92,2900.92,-
"Dec 04, 2015",2863.32,2879.05,2856.51,2879.05,2879.05,-
"Dec 03, 2015",2864.36,2890.03,2857.49,2883.89,2883.89,-
"Dec 02, 2015",2885.98,2902.8,2880.86,2883.64,2883.64,-
"Dec 01, 2015",2862.79,2881.87,2858.1,2870.26,2870.26,-
"Nov 30, 2015",2871.05,2877.53,2855.94,2855.94,2855.94,-
"Nov 27, 2015",2875.01,2875.99,2843.95,2859.12,2859.12,-
"Nov 26, 2015",2903.32,2903.85,2880.73,2884.69,2884.69,-
"Nov 25, 2015",2926.56,2928.42,2886.89,2891.58,2891.58,-
"Nov 24, 2015",2902.71,2939.41,2898.82,2923.49,2923.49,-
"Nov 23, 2015",2924.1,2925.16,2903.49,2903.49,2903.49,-
"Nov 20, 2015",2915,2919.02,2892.31,2917.91,2917.91,-
"Nov 19, 2015",2907.13,2932.78,2906.82,2919.83,2919.83,-
"Nov 18, 2015",2905.5,2909.45,2884.03,2886.08,2886.08,-
"Nov 17, 2015",2934.38,2940.86,2910.17,2916.78,2916.78,-
"Nov 16, 2015",2902.91,2923.94,2885.6,2915.73,2915.73,-
"Nov 13, 2015",2938.69,2948.71,2919.1,2925.68,2925.68,-
"Nov 12, 2015",2973.33,2983.14,2955.35,2959.01,2959.01,-
"Nov 11, 2015",2999.32,3011.98,2980.82,2981.59,2981.59,-
"Nov 09, 2015",3014.8,3022.26,2989.23,2997.72,2997.72,-
"Nov 06, 2015",3022.52,3025.76,3006.51,3010.47,3010.47,-
"Nov 05, 2015",3029.44,3043.85,3017.87,3023.65,3023.65,-
"Nov 04, 2015",3010.85,3041.78,3008.9,3040.48,3040.48,-
"Nov 03, 2015",3001.72,3019.64,2999.56,2999.56,2999.56,-
"Nov 02, 2015",2976.72,2981.12,2948.42,2974.41,2974.41,-
"Oct 30, 2015",2975.74,3007.53,2975.74,2998.35,2998.35,-
"Oct 29, 2015",3050.6,3059.57,2997.65,3001.51,3001.51,-
"Oct 28, 2015",3043.45,3055.81,3035.76,3040.51,3040.51,-
"Oct 27, 2015",3074.2,3082.28,3049.55,3052.53,3052.53,-
"Oct 26, 2015",3092.31,3104.72,3081.91,3083.07,3083.07,-
"Oct 23, 2015",3070.94,3074.96,3061.65,3068.46,3068.46,-
"Oct 22, 2015",3026.4,3046.4,3025.87,3038.11,3038.11,-
"Oct 21, 2015",3034.7,3038.83,3016.76,3025.7,3025.7,-
"Oct 20, 2015",3024.82,3032.92,3012.6,3019.03,3019.03,-
"Oct 19, 2015",3023.53,3032.25,3013.65,3024.5,3024.5,-
"Oct 16, 2015",3032.85,3047.1,3021.48,3030.61,3030.61,-
"Oct 15, 2015",2996.15,3017.4,2994.75,3015.14,3015.14,-
"Oct 14, 2015",2981.24,3004.08,2960.86,2983.92,2983.92,-
"Oct 13, 2015",3021.86,3031.14,2984.78,2984.88,2984.88,-
